ID,Fi,Lambda,E,N,epoch_label,risk_pk
D10132819119,-33.50695341,149.00732236,686451.0,6290706.4,D20180213,0.16610095
D10132819120,-33.50694443,149.00728411,686447.5,6290707.5,D20180213,0.21588702
D10132819121,-33.50693545,149.00724586,686443.9,6290708.5,D20180213,0.1969059
D10132819125,-33.5068995,149.00709275,686429.8,6290712.8,D20180213,0.75975865
D10132819126,-33.50689041,149.00705403,686426.2,6290713.9,D20180213,0.6825644
D10132819127,-33.50688123,149.00701496,686422.6,6290715.0,D20180213,0.791735
D10132819130,-33.50685317,149.00689549,686411.6,6290718.3,D20180213,0.1479364
D10132819131,-33.50684364,149.00685496,686407.8,6290719.4,D20180213,0.7370502
D10132819132,-33.50683401,149.00681395,686404.0,6290720.6,D20180213,0.13041359
D10132819134,-33.50681789,149.00674523,686397.7,6290722.5,D20180213,0.08216622
D10132819138,-33.50678689,149.00661296,686385.4,6290726.1,D20180213,0.6149495
D10132819139,-33.50677895,149.00657911,686382.3,6290727.1,D20180213,0.21722807
D10132819141,-33.50676211,149.00650736,686375.7,6290729.1,D20180213,0.08924629
D10132819142,-33.50675289,149.00646809,686372.1,6290730.200000001,D20180213,0.7139404
D10132819144,-33.50673425,149.00638875,686364.7000000001,6290732.4,D20180213,0.22569212
D10132819145,-33.50672484,149.00634868,686361.0,6290733.499999999,D20180213,0.39419183
D10132819146,-33.50671535,149.00630831,686357.3,6290734.6,D20180213,0.13185827
D10132819150,-33.50667608,149.00614119,686341.9,6290739.299999999,D20180213,0.13529575
D10132819153,-33.50664663,149.00601591,686330.3,6290742.8,D20180213,0.07802335
D10132819161,-33.50656658,149.00567537,686298.8,6290752.3,D20180213,0.23518205
D10132819163,-33.50654618,149.00558861,686290.8,6290754.699999999,D20180213,0.47293675
D10132819171,-33.50646488,149.0052428,686258.9,6290764.3,D20180213,0.11037492
D10132819176,-33.50641515,149.00503125,686239.2999999999,6290770.2,D20180213,0.18097492
D10132819178,-33.50639582,149.004949,686231.7,6290772.5,D20180213,0.15972488
D10132819180,-33.50637648,149.0048667,686224.1,6290774.8,D20180213,0.24031086
D10132819183,-33.50634984,149.00475321,686213.6,6290778.0,D20180213,0.7437084
D10132819184,-33.50634101,149.00471561,686210.1,6290779.0,D20180213,0.123068444
D10132819190,-33.5062876,149.00448815,686189.1,6290785.3,D20180213,0.12638924
D10132819192,-33.50626938,149.00441057,686182.0000000001,6290787.5,D20180213,0.19571757
D10132819193,-33.50626032,149.00437198,686178.4,6290788.6,D20180213,0.30252877
D10132819200,-33.50619713,149.00410291,686153.5,6290796.1,D20180213,0.05139282
D10132819202,-33.50617818,149.00402226,686146.1,6290798.3,D20180213,0.4307961
D10132819205,-33.50614796,149.00389373,686134.2,6290801.9,D20180213,0.61583954
D10132819206,-33.50613788,149.00385087,686130.2,6290803.1,D20180213,0.4045088
D10132819216,-33.50603399,149.0034091,686089.4,6290815.4,D20180213,0.15014242
D10132819218,-33.50601625,149.00333355,686082.4,6290817.5,D20180213,0.05922956
D10132819219,-33.50600742,149.00329594,686079.0,6290818.5,D20180213,0.14226612
D10132819220,-33.50599861,149.00325842,686075.5,6290819.6,D20180213,0.1942124
D10132819225,-33.50595324,149.00306523,686057.6,6290825.0,D20180213,0.19234183
D10132819226,-33.50594404,149.0030261,686054.0000000001,6290826.1,D20180213,0.10232939
D10132819232,-33.50588601,149.00277915,686031.2,6290832.9,D20180213,0.5349582
D10132819233,-33.50587609,149.00273698,686027.2999999999,6290834.1,D20180213,0.40735975
D10132819234,-33.50586622,149.00269496,686023.4,6290835.299999999,D20180213,0.1675396
D10132819235,-33.50585638,149.00265311,686019.6,6290836.4,D20180213,0.1383083
D10132819236,-33.50584656,149.00261135,686015.7,6290837.6,D20180213,0.33790946
D10132819237,-33.50583675,149.00256959,686011.9,6290838.8,D20180213,0.10045778
D10132819238,-33.50582656,149.00252629,686007.9,6290840.0,D20180213,0.17529215
D10132819239,-33.50581618,149.00248214,686003.8,6290841.2,D20180213,0.34329018
D10132819246,-33.50574944,149.00219812,685977.5,6290849.1,D20180213,0.27073634
D10132819256,-33.50566776,149.00184996,685945.4,6290858.8,D20180213,0.13733512
D10132819257,-33.50566013,149.00181742,685942.4,6290859.7,D20180213,0.22208081
D10132819258,-33.50564998,149.00177425,685938.4,6290860.9,D20180213,0.2192074
D10132819262,-33.50560699,149.00159151,685921.5,6290866.0,D20180213,0.1974783
D10132819264,-33.50558555,149.00150039,685913.1,6290868.5,D20180213,0.21551235
D10132819267,-33.50555324,149.00136304,685900.4,6290872.4,D20180213,0.12426027
D10132819273,-33.50549008,149.00109456,685875.6,6290879.9,D20180213,0.24352567
D10132819274,-33.50547965,149.00105021,685871.5,6290881.1,D20180213,0.24522698
D10132819277,-33.50544907,149.00092016,685859.4,6290884.7,D20180213,0.053601358
D10132819278,-33.50543927,149.00087847,685855.6,6290885.9,D20180213,0.20448747
D10132819279,-33.50542945,149.00083668,685851.7,6290887.0,D20180213,0.30108094
D10132819286,-33.50536196,149.00054954,685825.2,6290895.0,D20180213,0.39189178
D10132819288,-33.50534185,149.00046401,685817.3,6290897.4,D20180213,0.14040677
D10132819289,-33.50533166,149.0004207,685813.3,6290898.6,D20180213,0.27828005
D10132819292,-33.5053022,149.00029537,685801.7,6290902.1,D20180213,0.13800651
D10132819297,-33.50525066,149.00007623,685781.5,6290908.2,D20180213,0.07187345
D10132819298,-33.50524062,149.00003354,685777.5,6290909.4,D20180213,0.028047465
D10132819301,-33.50521074,148.99990647,685765.8,6290913.0,D20180213,0.13549025
D10132819305,-33.50517311,148.9997463,685751.0,6290917.4,D20180213,0.031157989
D10132819310,-33.50512767,148.99955286,685733.1,6290922.8,D20180213,0.0415913
D10132819316,-33.50507542,148.99933034,685712.5,6290929.0,D20180213,0.36037368
D10132819320,-33.50503675,148.99916582,685697.3,6290933.6,D20180213,0.11901755
D10132819321,-33.50502693,148.99912406,685693.5,6290934.7,D20180213,0.055596046
D10132819323,-33.50500733,148.99904069,685685.8,6290937.1,D20180213,0.04560186
D10132819324,-33.50499695,148.99899656,685681.7,6290938.3,D20180213,0.42704818
D10132819328,-33.5049556,148.99882076,685665.5,6290943.2,D20180213,0.11522891
D10132819329,-33.50494545,148.99877758,685661.5,6290944.4,D20180213,0.16427875
D10132819330,-33.50493576,148.99873636,685657.7,6290945.6,D20180213,0.24566889
D10132819331,-33.50492663,148.99869752,685654.1,6290946.6,D20180213,0.43003047
D10132819333,-33.50490847,148.99862019,685646.9,6290948.8,D20180213,0.35821325
D10132819337,-33.50487241,148.99846667,685632.7000000001,6290953.1,D20180213,0.48413783
D10132819338,-33.50486292,148.99842629,685629.0,6290954.200000001,D20180213,0.52281463
D10132819339,-33.50485346,148.99838606,685625.3,6290955.3,D20180213,0.40252972
D10132819342,-33.50482529,148.99826619,685614.2,6290958.6,D20180213,0.2520315
D10132819344,-33.50480667,148.99818694,685606.9,6290960.9,D20180213,0.6827388
D10132819346,-33.50478818,148.99810822,685599.6,6290963.0,D20180213,0.16400246
D10132819347,-33.5047788,148.99806834,685595.9,6290964.2,D20180213,0.21778682
D10132819348,-33.50476964,148.99802931,685592.3,6290965.2,D20180213,0.41105354
D10132819349,-33.5047605,148.99799041,685588.7000000001,6290966.3,D20180213,0.3112329
D10132819350,-33.50475139,148.99795163,685585.2,6290967.4,D20180213,0.45242065
D10132819351,-33.50474231,148.997913,685581.6,6290968.5,D20180213,0.45973226
D10132819352,-33.50473323,148.99787436,685577.9999999999,6290969.6,D20180213,0.70306045
D10132819353,-33.50472413,148.99783559,685574.4,6290970.6,D20180213,0.32109535
D10132819354,-33.50471499,148.9977967,685570.8,6290971.7,D20180213,0.21983306
D10132819355,-33.504706,148.99775843,685567.2999999999,6290972.8,D20180213,0.74310166
D10132819357,-33.50468759,148.99768008,685560.1,6290975.0,D20180213,0.24631934
D10132819361,-33.5046514,148.99752602,685545.8,6290979.3,D20180213,0.41599867
D10132819362,-33.50464244,148.99748789,685542.3,6290980.3,D20180213,0.13369377
D10132819365,-33.50461574,148.99737418,685531.8,6290983.5,D20180213,0.2613642
D10132819367,-33.50459696,148.99729429,685524.4,6290985.7,D20180213,0.12330078
D10132819369,-33.50457785,148.99721299,685516.9,6290988.0,D20180213,0.44961247
D10132819370,-33.50456834,148.99717252,685513.2,6290989.1,D20180213,0.7487085
D10132819372,-33.50454944,148.99709211,685505.7,6290991.3,D20180213,0.5499602
D10132819378,-33.50449409,148.99685652,685484.0,6290997.9,D20180213,0.8120881
D10132819379,-33.50448484,148.99681716,685480.3,6290999.0,D20180213,0.28448522
D10132819380,-33.50447447,148.9967731,685476.3,6291000.2,D20180213,0.60191417
D10132819381,-33.50446402,148.99672867,685472.2,6291001.5,D20180213,0.16870339
D10132819388,-33.50438897,148.99640972,685442.7,6291010.4,D20180213,0.20902441
D10132819438,-33.5039019,148.99433804,685251.2999999999,6291068.1,D20180213,0.08875149
D10132819451,-33.50375018,148.99369384,685191.7,6291086.0,D20180213,0.050609007
D10132819452,-33.50373777,148.99364116,685186.9,6291087.5,D20180213,0.15160342
D10132819458,-33.50366925,148.99335017,685160.0,6291095.6,D20180213,0.8933459
D10132918887,-33.50921516,149.01639313,687288.8,6290439.2,D20180213,0.30146703
D10132918967,-33.5085187,149.01342505,687014.6,6290521.8,D20180213,0.12290456
D10132919079,-33.50745588,149.00890043,686596.5,6290647.8,D20180213,0.17919442
D10132919081,-33.50743781,149.00882344,686589.4,6290650.0,D20180213,0.028099045
D10132919092,-33.50733354,149.00837959,686548.4,6290662.4,D20180213,0.07294213
D10132919094,-33.50731551,149.00830281,686541.3,6290664.499999999,D20180213,0.026104612
D10132919097,-33.50728833,149.00818705,686530.6,6290667.7,D20180213,0.10413818
D10132919107,-33.50719667,149.00779673,686494.5,6290678.6,D20180213,0.24178666
D10132919108,-33.50718693,149.00775532,686490.7,6290679.7,D20180213,0.16372669
D10132919110,-33.50716725,149.00767155,686483.0,6290682.1,D20180213,0.010599393
D10132919111,-33.50715724,149.00762896,686479.0,6290683.3,D20180213,0.13089086
D10132919112,-33.50714712,149.00758595,686475.1,6290684.4,D20180213,0.071750514
D10132919115,-33.50711657,149.00745597,686463.1,6290688.1,D20180213,0.23297445
D10132919116,-33.50710632,149.00741238,686459.0,6290689.3,D20180213,0.014630044
D10132919119,-33.50707803,149.00729198,686447.9,6290692.6,D20180213,0.23862918
D10132919123,-33.50704212,149.00713902,686433.8,6290696.9,D20180213,0.12156766
D10132919124,-33.50703316,149.00710087,686430.2,6290698.0,D20180213,0.029303698
D10132919127,-33.50700743,149.00699121,686420.1,6290701.0,D20180213,0.8743379
D10132919128,-33.50699873,149.00695415,686416.7000000001,6290702.0,D20180213,0.0072895186
D10132919129,-33.50698996,149.00691678,686413.2,6290703.1,D20180213,0.13286048
D10132919130,-33.50698111,149.00687908,686409.8,6290704.1,D20180213,0.028231896
D10132919131,-33.50697218,149.00684109,686406.2,6290705.2,D20180213,0.011747612
D10132919132,-33.5069634,149.00680365,686402.8,6290706.2,D20180213,0.1006824
D10132919134,-33.50694657,149.00673196,686396.2,6290708.2,D20180213,0.16049947
D10132919138,-33.50691345,149.00659077,686383.1,6290712.2,D20180213,0.27337548
D10132919139,-33.50690525,149.0065558,686379.9,6290713.1,D20180213,0.08745079
D10132919140,-33.50689677,149.00651966,686376.5,6290714.1,D20180213,0.11849462
D10132919142,-33.50687859,149.00644226,686369.4,6290716.3,D20180213,0.1976393
D10132919143,-33.5068695,149.00640355,686365.8,6290717.4,D20180213,0.09311686
D10132919146,-33.5068422,149.00628728,686355.1,6290720.6,D20180213,0.22886603
D10132919147,-33.50683273,149.006247,686351.4,6290721.7,D20180213,0.12930147
D10132919149,-33.50681252,149.00616102,686343.4,6290724.1,D20180213,0.6837149
D10132919152,-33.5067823,149.00603246,686331.5,6290727.700000001,D20180213,0.1743173
D10132919153,-33.50677232,149.00599,686327.6,6290728.9,D20180213,0.5336834
D10132919155,-33.50675292,149.00590746,686320.0,6290731.2,D20180213,0.9027527
D10132919158,-33.50672363,149.00578282,686308.5,6290734.7,D20180213,0.07774982
D10132919160,-33.50670383,149.00569859,686300.7000000001,6290737.0,D20180213,0.17745405
D10132919161,-33.50669363,149.00565519,686296.7000000001,6290738.2,D20180213,0.7849183
D10132919162,-33.50668342,149.0056118,686292.7000000001,6290739.4,D20180213,0.24790332
D10132919164,-33.50666302,149.00552501,686284.6,6290741.799999999,D20180213,0.17249686
D10132919165,-33.50665282,149.00548163,686280.6,6290743.0,D20180213,0.0872928
D10132919166,-33.50664263,149.00543829,686276.6,6290744.299999999,D20180213,0.041990317
D10132919167,-33.50663257,149.0053955,686272.7000000001,6290745.4,D20180213,0.21356064
D10132919168,-33.50662251,149.00535271,686268.7000000001,6290746.6,D20180213,0.15143508
D10132919171,-33.50659211,149.0052234,686256.8,6290750.2,D20180213,0.44037518
D10132919176,-33.5065425,149.00501237,686237.3,6290756.1,D20180213,0.21994358
D10132919178,-33.50652313,149.00492993,686229.7,6290758.4,D20180213,0.30208185
D10132919179,-33.50651348,149.00488886,686225.9,6290759.6,D20180213,0.28728744
D10132919185,-33.50645877,149.00465592,686204.3,6290766.0,D20180213,0.53400284
D10132919186,-33.50644982,149.00461778,686200.8,6290767.1,D20180213,0.93807364
D10132919187,-33.50644093,149.00457995,686197.3,6290768.2,D20180213,0.20820172
D10132919188,-33.50643211,149.00454235,686193.8,6290769.2,D20180213,0.35069615
D10132919189,-33.50642325,149.00450464,686190.4,6290770.3,D20180213,0.34322485
D10132919190,-33.50641437,149.00446681,686186.9,6290771.299999999,D20180213,0.22974715
D10132919191,-33.50640546,149.00442887,686183.4,6290772.4,D20180213,0.21188569
D10132919192,-33.50639652,149.00439081,686179.8,6290773.4,D20180213,0.279531
D10132919193,-33.50638756,149.00435263,686176.3,6290774.5,D20180213,0.81214434
D10132919195,-33.50636936,149.00427513,686169.2,6290776.6,D20180213,0.094151296
D10132919206,-33.50626337,149.00382411,686127.5,6290789.199999999,D20180213,0.22408767
D10132919207,-33.50625327,149.00378118,686123.5,6290790.4,D20180213,0.37316057
D10132919210,-33.50622264,149.00365092,686111.5,6290794.0,D20180213,0.37529275
D10132919211,-33.50621227,149.00360679,686107.4,6290795.3,D20180213,0.25209302
D10132919212,-33.50620181,149.00356234,686103.2999999999,6290796.5,D20180213,0.53184634
D10132919213,-33.50619129,149.00351759,686099.2,6290797.8,D20180213,0.36606428
D10132919214,-33.50618092,149.00347351,686095.1,6290799.0,D20180213,0.46270055
D10132919215,-33.50617178,149.00343461,686091.5,6290800.1,D20180213,0.3550808
D10132919216,-33.50616267,149.00339583,686087.9,6290801.1,D20180213,0.18779312
D10132919217,-33.50615359,149.00335716,686084.3,6290802.2,D20180213,0.16024062
D10132919219,-33.50613552,149.00328019,686077.2,6290804.4,D20180213,0.24951053
D10132919220,-33.50612652,149.00324187,686073.7,6290805.4,D20180213,0.19543108
D10132919224,-33.50608996,149.00308625,686059.2999999999,6290809.8,D20180213,0.1023333
D10132919226,-33.50607158,149.00300797,686052.1,6290811.9,D20180213,0.0005275315
D10132919232,-33.50601279,149.00275787,686029.0,6290818.9,D20180213,0.28081197
D10132919233,-33.50600239,149.00271365,686024.9,6290820.1,D20180213,0.375863
D10132919234,-33.50599216,149.00267016,686020.9,6290821.4,D20180213,0.21585974
D10132919241,-33.50592789,149.00239652,685995.6,6290829.0,D20180213,0.13258226
D10132919242,-33.50591835,149.00235594,685991.8,6290830.1,D20180213,0.077829994
D10132919246,-33.5058813,149.00219825,685977.3,6290834.500000001,D20180213,0.27512214
D10132919247,-33.50587203,149.00215875,685973.6,6290835.6,D20180213,0.3088107
D10132919249,-33.50585407,149.00208228,685966.5,6290837.7,D20180213,0.10530853
D10132919255,-33.50580034,149.00185351,685945.4,6290844.1,D20180213,0.15692207
D10132919277,-33.50557884,149.00091145,685858.4,6290870.3,D20180213,0.21051718
D10132919278,-33.50556948,149.00087161,685854.7,6290871.500000001,D20180213,0.19458015
D10132919279,-33.50556005,149.00083149,685851.0,6290872.6,D20180213,0.19001497
D10132919288,-33.50546899,149.00044425,685815.2,6290883.4,D20180213,0.08749506
D10132919291,-33.50543924,149.00031772,685803.5,6290886.9,D20180213,0.44819444
D10132919293,-33.50542022,149.00023678,685796.0,6290889.1,D20180213,0.64601946
D10132919299,-33.50536025,148.9999817,685772.5,6290896.3,D20180213,0.12307211
D10132919304,-33.50531143,148.99977405,685753.3,6290902.0,D20180213,0.31741896
D10132919305,-33.50530215,148.99973452,685749.6,6290903.1,D20180213,0.34379005
D10132919306,-33.50529286,148.99969501,685745.9999999999,6290904.2,D20180213,0.33718336
D10132919307,-33.50528358,148.99965549,685742.3,6290905.3,D20180213,0.17695406
D10132919309,-33.50526543,148.99957824,685735.2,6290907.5,D20180213,0.37281865
D10132919310,-33.50525726,148.99954341,685732.0,6290908.5,D20180213,0.3985971
D10132919315,-33.50521569,148.99936628,685715.6,6290913.4,D20180213,0.25013664
D10132919316,-33.50520738,148.99933087,685712.3,6290914.4,D20180213,0.4977313
D10132919317,-33.5051984,148.99929264,685708.8,6290915.4,D20180213,0.32119545
D10132919320,-33.50517,148.99917179,685697.6,6290918.8,D20180213,0.2511531
D10132919321,-33.50516033,148.99913066,685693.8,6290919.9,D20180213,0.42767116
D10132919324,-33.50513063,148.9990043,685682.1,6290923.5,D20180213,0.265274
D10132919325,-33.50511997,148.99895902,685678.0000000001,6290924.700000001,D20180213,0.11300643
D10132919328,-33.5050883,148.9988244,685665.5,6290928.5,D20180213,0.36266795
D10132919331,-33.50505857,148.99869795,685653.8,6290932.0,D20180213,0.57224053
D10132919333,-33.50503998,148.99861881,685646.5,6290934.2,D20180213,0.7409566
D10132919334,-33.50503072,148.99857943,685642.9,6290935.3,D20180213,0.15115874
D10132919335,-33.5050215,148.99854017,685639.2999999999,6290936.4,D20180213,0.32581264
D10132919336,-33.50501231,148.99850104,685635.6,6290937.5,D20180213,0.09280804
D10132919337,-33.50500312,148.99846195,685632.0,6290938.6,D20180213,0.22372404
D10132919338,-33.50499391,148.99842275,685628.4,6290939.7,D20180213,0.32096243
D10132919339,-33.50498467,148.99838341,685624.8,6290940.8,D20180213,0.38777217
D10132919340,-33.5049754,148.99834395,685621.1,6290941.9,D20180213,0.32411444
D10132919341,-33.50496609,148.99830435,685617.5,6290943.0,D20180213,0.82466507
D10132919345,-33.50492842,148.99814404,685602.7,6290947.4,D20180213,0.21606149
D10132919346,-33.50491891,148.99810356,685598.9,6290948.6,D20180213,0.080341645
D10132919350,-33.50488088,148.99794176,685584.0,6290953.1,D20180213,0.14972259
D10132919353,-33.50485379,148.99782643,685573.3,6290956.3,D20180213,0.7046121
D10132919356,-33.50482691,148.99771198,685562.7,6290959.5,D20180213,0.061643586
D10132919359,-33.50479994,148.99759719,685552.1,6290962.7,D20180213,0.08595227
D10132919361,-33.50478204,148.99752096,685545.1,6290964.8,D20180213,0.05811228
D10132919365,-33.50474641,148.99736929,685531.1,6290969.0,D20180213,0.16993017
D10132919370,-33.50470112,148.99717648,685513.2,6290974.4,D20180213,0.051629707
D10132919371,-33.50469188,148.99713718,685509.6,6290975.5,D20180213,0.00930202
D10132919372,-33.50468259,148.99709763,685505.9999999999,6290976.6,D20180213,0.6545067
D10132919429,-33.50410728,148.99465144,685279.9,6291044.7,D20180213,0.05046953
D10132919438,-33.50401753,148.9942698,685244.7000000001,6291055.4,D20180213,0.029802542
D10132919452,-33.50385928,148.99359766,685182.6,6291074.1,D20180213,0.04398404
D10132919458,-33.50379171,148.99331067,685156.0,6291082.1,D20180213,0.2684543
D10132919481,-33.50356915,148.99236407,685068.6,6291108.5,D20180213,0.1935091
D10133018967,-33.50864639,149.01340759,687012.7000000001,6290507.7,D20180213,0.01382512
D10133018968,-33.50863784,149.01337114,687009.3,6290508.700000001,D20180213,0.012705314
D10133019079,-33.50757966,149.00886648,686593.1,6290634.200000001,D20180213,0.15672748
D10133019091,-33.50746647,149.00838462,686548.6,6290647.6,D20180213,0.26608467
D10133019122,-33.50717775,149.00715543,686435.0,6290681.8,D20180213,0.23261519
D10133019124,-33.50715948,149.00707764,686427.8,6290684.0,D20180213,0.11789534
D10133019126,-33.50714242,149.00700492,686421.1,6290686.0,D20180213,0.32623807
D10133019131,-33.50710092,149.00682805,686404.8,6290690.9,D20180213,0.13077295
D10133019133,-33.5070836,149.00675422,686397.9,6290693.0,D20180213,0.072244495
D10133019138,-33.50704035,149.00656999,686380.9,6290698.1,D20180213,0.022438161
D10133019143,-33.50699556,149.00637923,686363.2999999999,6290703.4,D20180213,0.054978106
D10133019144,-33.50698647,149.00634051,686359.7,6290704.5,D20180213,0.17074637
D10133019146,-33.50696825,149.00626293,686352.5,6290706.7,D20180213,0.28796396
D10133019147,-33.50695872,149.00622235,686348.8,6290707.8,D20180213,0.06465614
D10133019149,-33.5069394,149.00614013,686341.2,6290710.1,D20180213,0.08297392
D10133019153,-33.50690003,149.00597263,686325.7,6290714.800000001,D20180213,0.33019546
D10133019154,-33.50689036,149.00593149,686321.9,6290715.9,D20180213,0.27712646
D10133019155,-33.50688066,149.00589019,686318.1,6290717.0,D20180213,0.21890447
D10133019156,-33.50687091,149.00584874,686314.3,6290718.2,D20180213,0.1756739
D10133019157,-33.50686114,149.00580713,686310.4,6290719.4,D20180213,0.16549581
D10133019159,-33.50684144,149.00572334,686302.7,6290721.7,D20180213,0.34155214
D10133019160,-33.50683122,149.00567985,686298.7,6290722.9,D20180213,0.025705377
D10133019162,-33.50681049,149.0055917,686290.5,6290725.4,D20180213,0.34541047
D10133019163,-33.50680029,149.00554832,686286.5,6290726.6,D20180213,0.16041067
D10133019164,-33.50679009,149.00550496,686282.5,6290727.8,D20180213,0.19113192
D10133019165,-33.50677991,149.00546163,686278.5,6290729.0,D20180213,0.3292821
D10133019166,-33.50676983,149.00541878,686274.5,6290730.200000001,D20180213,0.8080209
D10133019167,-33.50676005,149.00537715,686270.7,6290731.3,D20180213,0.23729439
D10133019170,-33.50673048,149.00525136,686259.1,6290734.8,D20180213,0.6871537
D10133019171,-33.50672056,149.00520915,686255.2,6290736.000000001,D20180213,0.67684364
D10133019174,-33.50669183,149.00508686,686243.9,6290739.4,D20180213,0.15211329
D10133019175,-33.50668249,149.0050471,686240.2,6290740.5,D20180213,0.1776123
D10133019177,-33.50666361,149.00496676,686232.8,6290742.8,D20180213,0.16082881
D10133019178,-33.50665408,149.00492619,686229.0,6290743.9,D20180213,0.39349404
D10133019182,-33.50661623,149.00476511,686214.1,6290748.4,D20180213,0.7818592
D10133019183,-33.50660678,149.00472488,686210.4,6290749.5,D20180213,0.4227916
D10133019185,-33.50658779,149.00464406,686203.0,6290751.800000001,D20180213,0.6365954
D10133019187,-33.50656885,149.00456344,686195.5,6290754.0,D20180213,0.21491544
D10133019189,-33.50655054,149.00448549,686188.3,6290756.2,D20180213,0.21179277
D10133019190,-33.50654141,149.00444661,686184.7000000001,6290757.3,D20180213,0.05951812
D10133019191,-33.50653264,149.00440925,686181.3,6290758.3,D20180213,0.23015201
D10133019193,-33.5065151,149.00433454,686174.4,6290760.4,D20180213,0.41186434
D10133019195,-33.50649689,149.00425702,686167.2,6290762.5,D20180213,0.637668
D10133019196,-33.5064877,149.00421789,686163.6,6290763.6,D20180213,0.4157252
D10133019197,-33.50647851,149.00417877,686160.0,6290764.700000001,D20180213,0.045916006
D10133019198,-33.50646932,149.00413962,686156.4,6290765.8,D20180213,0.8192378
D10133019201,-33.50644175,149.00402226,686145.5,6290769.1,D20180213,0.39087796
D10133019202,-33.50643217,149.00398149,686141.7,6290770.2,D20180213,0.10369851
D10133019203,-33.50642252,149.00394043,686137.9999999999,6290771.4,D20180213,0.7641714
D10133019205,-33.50640301,149.00385742,686130.3,6290773.7,D20180213,0.24293414
D10133019206,-33.50639314,149.00381544,686126.4,6290774.8,D20180213,0.07115255
D10133019207,-33.5063832,149.00377312,686122.5,6290776.0,D20180213,0.42988288
D10133019208,-33.50637302,149.00372983,686118.5,6290777.2,D20180213,0.1861533
D10133019210,-33.50635242,149.00364226,686110.4,6290779.7,D20180213,0.405958
D10133019211,-33.50634207,149.00359822,686106.3,6290780.9,D20180213,0.31998014
D10133019212,-33.50633167,149.00355403,686102.2,6290782.1,D20180213,0.4010569
D10133019213,-33.50632125,149.00350971,686098.2,6290783.4,D20180213,0.3232816
D10133019214,-33.50631103,149.00346624,686094.1,6290784.6,D20180213,0.27467602
D10133019215,-33.50630151,149.00342574,686090.4,6290785.7,D20180213,0.16036654
D10133019216,-33.506292,149.00338524,686086.7,6290786.8,D20180213,0.2105448
D10133019217,-33.50628248,149.00334475,686082.9,6290788.0,D20180213,0.1726403
D10133019219,-33.50626347,149.00326385,686075.4,6290790.2,D20180213,0.25464228
D10133019222,-33.50623588,149.00314639,686064.6,6290793.5,D20180213,0.22950633
D10133019223,-33.50622669,149.00310728,686061.0,6290794.600000001,D20180213,0.19875719
D10133019224,-33.5062175,149.00306815,686057.4,6290795.7,D20180213,0.22238944
D10133019226,-33.50619912,149.00298988,686050.1,6290797.8,D20180213,0.4170094
D10133019227,-33.50618991,149.0029507,686046.5,6290798.9,D20180213,0.32240185
D10133019229,-33.50617059,149.00286847,686038.9,6290801.2,D20180213,0.6399914
D10133019230,-33.50616071,149.00282644,686035.0,6290802.4,D20180213,0.08176935
D10133019231,-33.50615079,149.00278427,686031.1,6290803.6,D20180213,0.39933395
D10133019232,-33.50614085,149.00274196,686027.2,6290804.7,D20180213,0.52916026
D10133019233,-33.50613087,149.00269953,686023.2999999999,6290805.9,D20180213,0.15329134
D10133019234,-33.50612089,149.00265708,686019.4,6290807.1,D20180213,0.92307353
D10133019236,-33.5061025,149.00257878,686012.1,6290809.3,D20180213,0.17235118
D10133019241,-33.5060578,149.00238844,685994.5,6290814.6,D20180213,0.5059018
D10133019243,-33.50603973,149.00231148,685987.4,6290816.7,D20180213,0.321495
D10133019244,-33.50603054,149.00227236,685983.8,6290817.8,D20180213,0.14426926
D10133019245,-33.50602135,149.00223323,685980.2,6290818.9,D20180213,0.2512899
D10133019246,-33.50601215,149.0021941,685976.6,6290820.0,D20180213,0.3073489
D10133019247,-33.50600296,149.00215496,685973.0,6290821.1,D20180213,0.42324826
D10133019254,-33.50593621,149.00187092,685946.7,6290829.0,D20180213,0.0630301
D10133019255,-33.50592684,149.00183105,685943.0,6290830.1,D20180213,0.16247061
D10133019256,-33.50591705,149.00178939,685939.2,6290831.3,D20180213,0.37736636
D10133019258,-33.50589611,149.00170035,685931.0,6290833.7,D20180213,0.33546343
D10133019260,-33.50587481,149.0016098,685922.6,6290836.3,D20180213,0.14789088
D10133019261,-33.50586403,149.00156398,685918.4,6290837.5,D20180213,0.54641795
D10133019262,-33.50585328,149.00151831,685914.2,6290838.8,D20180213,0.55233675
D10133019264,-33.50583212,149.00142834,685905.8,6290841.3,D20180213,0.27409023
D10133019266,-33.50581115,149.00133918,685897.6,6290843.8,D20180213,0.4700444
D10133019267,-33.50580057,149.00129421,685893.4,6290845.1,D20180213,0.72146094
D10133019268,-33.50579057,149.00125171,685889.5,6290846.3,D20180213,0.09565388
D10133019272,-33.50575411,149.00109647,685875.2,6290850.6,D20180213,0.4315509
D10133019273,-33.50574492,149.00105735,685871.6,6290851.7,D20180213,0.09482761
D10133019274,-33.50573571,149.00101812,685867.9,6290852.8,D20180213,0.18733577
D10133019276,-33.50571767,149.00094134,685860.8,6290854.9,D20180213,0.35913822
D10133019277,-33.5057088,149.00090358,685857.3,6290855.9,D20180213,0.317621
D10133019278,-33.50569987,149.00086554,685853.8,6290857.0,D20180213,0.1642035
D10133019282,-33.5056635,149.0007107,685839.5,6290861.3,D20180213,0.33415174
